s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
21.728714,-2.775937,3.312813,-1.438051,-0.993459,2.686941,0.026763,0.433142,1.560230
21.828387,-2.676627,3.321092,-1.537289,-0.998196,2.687934,-0.013188,0.417890,1.567997
21.928059,-2.576998,3.319483,-1.636550,-0.994902,2.687445,0.013502,0.410219,1.591665
22.027732,-2.478039,3.308013,-1.735928,-0.999753,2.687945,-0.024614,0.398722,1.541770
22.127405,-2.380697,3.286772,-1.835285,-0.995477,2.687032,0.011551,0.395757,1.442139
22.227078,-2.285940,3.255985,-1.934689,-0.999604,2.687461,-0.020893,0.407801,1.343095
22.326751,-2.194708,3.215942,-2.034008,-0.994990,2.686686,0.016986,0.420654,1.245873
22.426424,-2.107892,3.167055,-2.133373,-0.997957,2.687316,-0.008083,0.437860,1.152007
22.526097,-2.026312,3.109830,-2.231066,-0.963699,2.687016,0.243431,0.466876,1.063398
22.625770,-1.950623,3.045055,-2.325855,-0.936507,2.696031,0.395061,0.505643,0.982324
22.725443,-1.881192,2.973566,-2.413978,-0.831959,2.710597,1.092612,0.552155,0.911295
22.825116,-1.817938,2.896586,-2.491927,-0.734256,2.750481,1.642340,0.605002,0.847986
22.924789,-1.760473,2.815148,-2.560863,-0.648684,2.809366,2.050565,0.661585,0.793784
23.024462,-1.708410,2.730194,-2.621295,-0.564785,2.881199,2.449184,0.712346,0.754993
23.124135,-1.661202,2.642429,-2.673562,-0.483974,2.964717,2.845676,0.759083,0.722998
23.223808,-1.618277,2.552477,-2.717797,-0.403982,3.058892,3.291714,0.801799,0.699601
23.323481,-1.579020,2.460891,-2.754221,-0.327014,3.164334,3.776129,0.840985,0.660806
23.423154,-1.542752,2.368031,-2.782993,-0.250427,3.281123,4.340913,0.877258,0.624147
23.522827,-1.508834,2.274342,-2.804284,-0.176952,3.410441,4.994051,0.900790,0.589915
23.622500,-1.476554,2.180008,-2.818274,-0.103812,3.553400,5.741479,0.914345,0.571541
23.722173,-1.445271,2.085398,-2.825069,-0.032616,3.710956,6.572274,0.930095,0.571290
23.821846,-1.414281,1.990638,-2.824781,0.038320,3.883471,-4.901096,0.955732,0.578909
23.921519,-1.382941,1.896030,-2.817494,0.107903,3.755574,-4.805552,0.991117,0.586263
24.021192,-1.350580,1.801746,-2.803269,0.177556,3.625792,-4.080698,1.035872,0.581246
24.120865,-1.316554,1.708054,-2.781996,0.249336,3.511823,-3.397300,1.086354,0.547600
24.220538,-1.280216,1.615253,-2.753555,0.321341,3.414039,-2.782167,1.141145,0.511839
24.320211,-1.240919,1.523644,-2.718031,0.391549,3.331823,-2.185762,1.195443,0.473445
24.419884,-1.198091,1.433665,-2.675486,0.462417,3.265781,-1.502416,1.254333,0.430064
24.519557,-1.151141,1.345741,-2.625448,0.541889,3.219600,-0.773939,1.318968,0.402402
24.619230,-1.099526,1.260504,-2.567419,0.621772,3.195550,-0.466398,1.372172,0.393083
24.718903,-1.042786,1.178581,-2.503667,0.658099,3.180969,-0.087895,1.435092,0.399724
24.818576,-0.980793,1.100552,-2.436132,0.696753,3.178214,-0.087326,1.506589,0.403728
24.918249,-0.913601,1.026991,-2.366680,0.697661,3.175474,-0.061990,1.517010,0.408217
25.017922,-0.841424,0.958245,-2.296959,0.701455,3.173528,-0.038904,1.448383,0.422601
25.117595,-0.764673,0.894750,-2.226883,0.705737,3.172306,-6.914012,1.385417,0.452388
25.217268,-0.683579,0.836759,-2.156178,0.712819,2.947074,-0.979996,1.327306,0.474607
