s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
25.893792,1.179476,-7.889122,0.298611,-0.142431,5.669115,-2.362084,1.296520,2.107543
25.993768,1.150753,-7.793361,0.284119,-0.147490,5.627305,-2.243379,1.255753,2.090042
26.093744,1.123445,-7.697188,0.269119,-0.152569,5.587306,-2.126576,1.220425,2.078679
26.193720,1.097607,-7.600609,0.253612,-0.157654,5.549124,-2.010570,1.178362,2.066755
26.293696,1.073295,-7.503635,0.237595,-0.162771,5.512782,-1.918780,1.106979,2.042440
26.393672,1.050564,-7.406279,0.221065,-0.167899,5.477873,-1.839582,1.033305,2.022080
26.493648,1.029470,-7.308554,0.204021,-0.173066,5.444196,-1.760466,0.963130,2.008167
26.593624,1.010071,-7.210480,0.186460,-0.178250,5.411770,-1.680194,0.897259,2.000889
26.693600,0.992422,-7.112075,0.168378,-0.183481,5.380641,-1.598509,0.836688,2.000373
26.793576,0.976581,-7.013363,0.149771,-0.188760,5.350857,-1.514566,0.782624,1.995763
26.893552,0.962606,-6.914371,0.130633,-0.194105,5.322484,-1.429872,0.736473,1.981782
26.993528,0.950555,-6.815125,0.110959,-0.199453,5.295558,-1.342475,0.694065,1.972791
27.093504,0.940484,-6.715659,0.090749,-0.204861,5.270152,-1.247176,0.642812,1.970834
27.193480,0.932453,-6.616008,0.069991,-0.210447,5.246439,-1.139291,0.596957,1.975989
27.293456,0.926521,-6.516210,0.048666,-0.216166,5.224684,-1.034362,0.548855,1.988253
27.393432,0.922746,-6.416309,0.026775,-0.221699,5.204853,-0.927000,0.503131,2.007545
27.493408,0.921186,-6.316346,0.004335,-0.227226,5.187017,-0.786291,0.472201,2.032983
27.593384,0.921899,-6.216377,-0.018697,-0.233830,5.171839,-0.626688,0.449744,2.041622
27.693360,0.924948,-6.116448,-0.042429,-0.240931,5.159711,-0.384692,0.415172,2.044670
27.793336,0.930405,-6.016623,-0.066971,-0.250750,5.152251,-0.102542,0.400648,2.050191
27.893313,0.938364,-5.916966,-0.092587,-0.261732,5.150261,-0.102542,0.392687,2.063036
27.993289,0.948912,-5.817550,-0.118712,-0.256574,5.148270,0.035717,0.397969,2.083153
28.093265,0.962007,-5.718438,-0.143818,-0.245692,5.148964,0.322324,0.424892,2.110285
28.193241,0.977526,-5.619673,-0.167589,-0.228001,5.155218,0.776087,0.436896,2.144043
28.293217,0.995291,-5.521292,-0.189379,-0.207934,5.170247,1.275701,0.460617,2.180917
28.393193,1.015101,-5.423295,-0.209265,-0.190548,5.194857,1.689541,0.470806,2.214634
28.493169,1.036773,-5.325701,-0.227492,-0.174094,5.227271,2.071725,0.474228,2.254026
28.593145,1.060141,-5.228494,-0.244053,-0.157036,5.266746,2.463181,0.496467,2.279359
28.693121,1.085031,-5.131670,-0.258889,-0.139752,5.313297,2.853054,0.522805,2.304274
28.793097,1.111272,-5.035200,-0.271996,-0.122454,5.366712,3.247698,0.544028,2.330548
28.893073,1.138692,-4.939059,-0.283373,-0.105141,5.426876,3.651221,0.580797,2.358009
