s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_right_iqp,d_left_iqp
21.725797,-1.972903,2.618077,2.605118,-0.681697,2.767627,1.967671,1.110893,0.617264
21.825456,-2.026515,2.534242,2.541580,-0.595531,2.837596,2.362297,1.047689,0.665681
21.925116,-2.085166,2.453519,2.486316,-0.512817,2.919384,2.749613,0.995401,0.709422
22.024775,-2.147728,2.376082,2.439055,-0.436929,3.011786,3.117817,0.952333,0.759448
22.124435,-2.213736,2.301290,2.399159,-0.363380,3.113245,3.538811,0.898710,0.815285
22.224095,-2.282320,2.229036,2.366509,-0.292299,3.224539,3.999171,0.856796,0.859136
22.323754,-2.353030,2.158762,2.340853,-0.222622,3.345857,4.552395,0.827637,0.898512
22.423414,-2.425281,2.090068,2.322296,-0.149640,3.478813,5.249248,0.802730,0.943860
22.523074,-2.498496,2.022507,2.311021,-0.076684,3.626074,6.029798,0.759907,0.979805
22.622733,-2.572293,1.955434,2.307286,0.001942,3.788175,-4.063407,0.724730,1.023603
22.722393,-2.645982,1.888432,2.311419,0.081149,3.679722,-5.083931,0.701059,1.051904
22.822052,-2.719203,1.820756,2.323688,0.165078,3.539355,-4.231654,0.666627,1.088181
22.921712,-2.791231,1.751952,2.344323,0.249220,3.418125,-3.498691,0.630674,1.133491
23.021372,-2.861542,1.681376,2.373191,0.330155,3.314547,-2.853364,0.592076,1.181894
23.121031,-2.929537,1.608478,2.410074,0.409403,3.227614,-2.004238,0.550994,1.224768
23.220691,-2.994395,1.532936,2.455910,0.511437,3.165124,-1.125756,0.520112,1.275699
23.320350,-3.055422,1.454054,2.512039,0.613409,3.129477,-0.917930,0.502132,1.326122
23.420010,-3.111521,1.371784,2.574770,0.647178,3.100107,-0.641563,0.489835,1.386568
23.519670,-3.162266,1.285953,2.641186,0.685383,3.079414,-0.621395,0.479410,1.446786
23.619329,-3.207051,1.196982,2.709255,0.681715,3.059237,-0.746788,0.479143,1.510864
23.718989,-3.245717,1.105113,2.777191,0.681827,3.034812,-0.853954,0.477331,1.583378
23.818649,-3.278041,1.010858,2.845296,0.685633,3.006638,-0.942899,0.489403,1.579554
23.918308,-3.303850,0.914620,2.913999,0.693840,2.975220,-1.011759,0.506567,1.523825
24.017968,-3.322953,0.816785,2.983715,0.705405,2.941135,-1.069843,0.524924,1.464238
24.117627,-3.335123,0.717933,3.054752,0.721489,2.904657,-1.098233,0.554237,1.414206
24.217287,-3.340166,0.618354,3.127504,0.738231,2.866729,-1.138269,0.592668,1.371467
24.316947,-3.337875,0.518809,-3.081133,0.759535,2.826881,-1.114705,0.638159,1.333284
24.416606,-3.328041,0.419581,-3.003987,0.788475,2.787306,-1.034070,0.682826,1.296437
24.516266,-3.310471,0.321589,-2.923805,0.822651,2.750084,-0.893914,0.707800,1.274051
24.615925,-3.284899,0.225240,-2.839863,0.862007,2.717497,-0.696256,0.721265,1.267300
24.715585,-3.251189,0.131549,-2.751841,0.905957,2.691842,-0.424635,0.726293,1.251398
24.815245,-3.209140,0.041218,-2.659206,0.954331,2.676074,-0.027663,0.734433,1.241290
24.914904,-3.158715,-0.044680,-2.561385,1.009878,2.675044,-0.027663,0.734595,1.248592
25.014564,-3.100009,-0.125127,-2.461084,1.004296,2.674013,0.018406,0.722520,1.273350
25.114224,-3.033513,-0.199342,-2.360851,1.008386,2.674699,-0.014965,0.689394,1.314426
25.213883,-2.959965,-0.266492,-2.260749,1.002498,2.674141,0.030720,0.649104,1.301672
25.313543,-2.880036,-0.325998,-2.160708,1.006175,2.675286,-0.002168,0.612624,1.213773
